id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
110984,Mikel Alonso,65,M,180,Right,0,56.0,0.61,66.0,57.0,61.0,56.0,,,,,,
111008,Albelda,77,M,181,Right,0,49.0,0.64,70.0,63.0,79.0,62.0,,,,,,
111022,David Navarro,74,D,183,Right,1,65.0,0.49,62.0,53.0,76.0,75.0,,,,,,
111023,Garrido,74,D,180,Left,1,72.0,0.66,72.0,66.0,71.0,66.0,,,,,,
111033,Tena,66,D,185,Right,0,61.0,0.41000000000000003,45.0,49.0,68.0,79.0,,,,,,
111038,Jandro,70,M,175,Right,0,71.0,0.68,64.0,68.0,57.0,62.0,,,,,,
111040,Pablo Redondo,68,M,175,Right,0,73.0,0.62,69.0,68.0,52.0,56.0,,,,,,
111041,Albiol,60,M,177,Right,0,68.0,0.45,60.0,60.0,62.0,54.0,,,,,,
111083,Dani Bautista,65,D,177,Left,0,75.0,0.51,65.0,60.0,66.0,66.0,,,,,,
111085,Abel,69,M,182,Right,0,61.0,0.67,74.0,62.0,61.0,54.0,,,,,,
111091,Arteaga,65,A,167,Left,0,76.0,0.56,61.0,63.0,47.0,48.0,,,,,,
111093,Reyes,85,A,176,Left,1,88.0,0.79,78.0,87.0,47.0,52.0,,,,,,
111114,Javi Venta,71,D,180,Right,0,66.0,0.49,68.0,61.0,72.0,64.0,,,,,,
111125,Oguchi Onyewu,73,D,194,Right,1,50.0,0.44,49.0,33.0,81.0,62.0,,,,,,
111137,Martí,74,M,180,Right,1,49.0,0.67,76.0,67.0,71.0,63.0,,,,,,
111163,Steeve Elana,76,GK,187,Right,0,,,,,,,82.0,78.0,65.0,79.0,66.0,70.0
111172,Alexandre Alphonse,66,A,174,Right,0,79.0,0.65,58.0,74.0,43.0,60.0,,,,,,
111195,Andreas Wolf,74,D,182,Right,0,56.0,0.47000000000000003,59.0,40.0,75.0,74.0,,,,,,
111206,Sascha Riether,76,D,174,Right,0,77.0,0.58,74.0,69.0,72.0,74.0,,,,,,
111238,Florian Jarjat,60,D,181,Left,0,53.0,0.44,58.0,46.0,63.0,74.0,,,,,,
111306,Romain Larrieu,62,GK,188,Right,1,,,,,,,62.0,65.0,63.0,60.0,35.0,63.0
111310,Graham Coughlan,56,D,188,Right,0,30.0,0.16,25.0,19.0,68.0,64.0,,,,,,
111320,Paul Wotton,60,M,180,Right,0,53.0,0.56,52.0,47.0,65.0,56.0,,,,,,
111329,Paul Connolly,66,D,183,Right,0,65.0,0.39,65.0,66.0,68.0,67.0,,,,,,
111331,Blair Sturrock,57,A,183,Right,0,65.0,0.53,35.0,39.0,46.0,65.0,,,,,,
11141,Miroslav Klose,81,A,184,Right,1,75.0,0.74,62.0,74.0,57.0,88.0,,,,,,
111477,Fabien Audard,75,GK,188,Right,0,,,,,,,78.0,70.0,74.0,81.0,65.0,75.0
111503,Chaouki Ben Saada,72,A,170,Left,1,73.0,0.66,66.0,77.0,47.0,57.0,,,,,,
111545,Corona,65,D,182,Right,0,51.0,0.42,46.0,44.0,66.0,64.0,,,,,,
111590,Liam Feeney,64,M,183,Right,1,82.0,0.5,58.0,69.0,50.0,51.0,,,,,,
11165,Thomas Butler,60,M,170,Right,1,54.0,0.49,59.0,70.0,51.0,53.0,,,,,,
111661,Carlos Idriss Kameni,82,GK,186,Right,1,,,,,,,87.0,79.0,66.0,92.0,44.0,75.0
111694,Bas Savage,51,A,191,Right,0,65.0,0.51,49.0,58.0,53.0,59.0,,,,,,
111710,Guilherme Afonso,58,A,187,Right,1,81.0,0.55,58.0,67.0,45.0,51.0,,,,,,
11215,Florian Bruns,66,M,188,Left,0,68.0,0.64,64.0,63.0,65.0,66.0,,,,,,
112230,Franck Béria,76,D,177,Right,0,77.0,0.55,74.0,66.0,77.0,75.0,,,,,,
112243,Sébastien Grax,64,A,180,Right,1,68.0,0.63,54.0,66.0,48.0,72.0,,,,,,
112244,Jaroslav Plašil,81,M,182,Right,1,74.0,0.76,83.0,80.0,66.0,61.0,,,,,,
112251,Bertrand Robert,67,M,174,Left,0,66.0,0.62,67.0,66.0,47.0,59.0,,,,,,
112253,Jérémy Toulalan,81,M,183,Right,0,64.0,0.53,79.0,70.0,79.0,72.0,,,,,,
112292,Frazer Richardson,64,D,178,Right,0,66.0,0.5,58.0,59.0,67.0,64.0,,,,,,
112293,Shane Cansdell-Sherriff,63,D,182,Left,0,60.0,0.33,61.0,58.0,65.0,70.0,,,,,,
112316,Jérémy Mathieu,76,D,190,Left,1,73.0,0.62,73.0,63.0,80.0,66.0,,,,,,
112352,Rémi Gomis,71,M,180,Right,0,69.0,0.58,63.0,65.0,75.0,72.0,,,,,,
112358,Cédric Bockhorni,57,D,182,Right,0,63.0,0.39,54.0,54.0,57.0,71.0,,,,,,
112362,François Zoko,63,A,181,Right,1,74.0,0.67,56.0,62.0,56.0,65.0,,,,,,
112365,Renaud Cohade,71,M,180,Right,0,64.0,0.66,71.0,69.0,75.0,71.0,,,,,,
112384,Julien Cardy,67,M,176,Right,0,68.0,0.51,71.0,67.0,59.0,64.0,,,,,,
112389,Thibault Giresse,68,M,172,Left,0,73.0,0.65,67.0,67.0,48.0,42.0,,,,,,
112393,Cédric Fauré,66,A,186,Right,1,52.0,0.7000000000000001,50.0,60.0,49.0,78.0,,,,,,
112396,Michel Renggli,63,M,180,Right,0,59.0,0.59,58.0,62.0,66.0,67.0,,,,,,
112496,Matabuena,65,M,185,Right,0,50.0,0.54,60.0,48.0,66.0,64.0,,,,,,
112542,Sergey Ignashevich,77,D,186,Right,0,64.0,0.64,66.0,59.0,77.0,82.0,,,,,,
112549,Juanma Ortiz,68,M,179,Right,0,71.0,0.58,63.0,71.0,67.0,65.0,,,,,,
112552,Iván Hernández,73,D,185,Right,0,49.0,0.63,64.0,47.0,75.0,65.0,,,,,,
112556,Diego Rivas,72,M,180,Right,1,57.0,0.55,64.0,48.0,78.0,55.0,,,,,,
112560,Richi,64,M,187,Right,0,39.0,0.56,62.0,61.0,66.0,57.0,,,,,,
112561,Asen,63,A,181,Right,1,60.0,0.63,48.0,58.0,45.0,66.0,,,,,,
112593,Josetxo,67,D,185,Right,0,43.0,0.43,48.0,40.0,70.0,61.0,,,,,,
112594,Pablo Contreras,77,D,181,Right,0,65.0,0.45,59.0,48.0,77.0,75.0,,,,,,
11260,Jim Goodwin,61,M,183,Left,0,66.0,0.43,59.0,65.0,64.0,61.0,,,,,,
112628,David Lopez,74,A,181,Right,1,71.0,0.72,81.0,74.0,52.0,50.0,,,,,,
112640,Antonio López,74,D,175,Left,1,72.0,0.59,68.0,62.0,76.0,70.0,,,,,,
112647,Culebras,64,D,187,Right,0,49.0,0.43,51.0,46.0,69.0,64.0,,,,,,
112712,Juninho,76,M,178,Right,1,59.0,0.8200000000000001,84.0,79.0,58.0,61.0,,,,,,
112745,Cristian Fiél,68,M,182,Left,0,54.0,0.63,66.0,64.0,69.0,59.0,,,,,,
112778,Jesús Vázquez,68,M,182,Left,0,65.0,0.63,58.0,61.0,70.0,68.0,,,,,,
112811,Fousseni Diawara,66,D,183,Right,0,66.0,0.47000000000000003,56.0,48.0,64.0,68.0,,,,,,
112847,Jermaine Jones,77,M,184,Right,0,77.0,0.6900000000000001,70.0,72.0,79.0,74.0,,,,,,
112875,Peña,70,D,170,Left,0,72.0,0.49,69.0,63.0,68.0,64.0,,,,,,
11288,Martin Devaney,61,A,178,Right,0,69.0,0.54,60.0,67.0,42.0,43.0,,,,,,
112883,Clavero,62,D,175,Left,0,71.0,0.37,60.0,51.0,66.0,54.0,,,,,,
112920,Jaio,67,D,186,Right,0,52.0,0.36,44.0,39.0,71.0,63.0,,,,,,
112978,Merino,66,M,175,Right,0,67.0,0.67,64.0,72.0,41.0,40.0,,,,,,
11301,Jon Harley,61,D,178,Left,0,57.0,0.52,59.0,54.0,61.0,61.0,,,,,,
113045,Mauricio Pinilla,78,A,185,Right,0,77.0,0.73,67.0,74.0,59.0,81.0,,,,,,
113176,Federico Balzaretti,80,D,178,Left,0,83.0,0.6,78.0,78.0,72.0,71.0,,,,,,
113184,Davide Mandelli,73,D,190,Left,1,48.0,0.42,57.0,43.0,77.0,78.0,,,,,,
113188,Vlada Avramov,68,GK,187,Right,0,,,,,,,69.0,65.0,63.0,72.0,56.0,72.0
113219,Michele Marcolini,71,M,173,Left,1,65.0,0.6900000000000001,75.0,65.0,64.0,59.0,,,,,,
113220,Paolo Zanetti,66,M,186,Right,0,64.0,0.5,67.0,61.0,70.0,64.0,,,,,,
113278,Francesco Modesto,72,M,177,Left,1,77.0,0.59,72.0,68.0,71.0,64.0,,,,,,
113343,Almunia,74,GK,193,Right,1,,,,,,,76.0,74.0,77.0,75.0,50.0,68.0
11336,Matthew Spring,61,M,183,Right,1,48.0,0.64,69.0,52.0,57.0,52.0,,,,,,
113384,Saizar,65,A,175,Right,0,69.0,0.63,58.0,61.0,61.0,64.0,,,,,,
113386,Sarriegi,69,D,185,Right,0,63.0,0.53,58.0,55.0,68.0,67.0,,,,,,
113399,Sastre,65,D,179,Right,0,63.0,0.5,65.0,55.0,71.0,53.0,,,,,,
113419,Rubén Suárez,74,M,167,Left,1,68.0,0.75,75.0,72.0,50.0,58.0,,,,,,
113422,David Villa,88,A,175,Right,1,85.0,0.89,73.0,86.0,57.0,73.0,,,,,,
113428,Alejandro,60,GK,183,Right,1,,,,,,,59.0,65.0,55.0,61.0,56.0,62.0
113458,David Bauzá,65,M,188,Left,0,42.0,0.51,59.0,58.0,66.0,46.0,,,,,,
11346,Emmerson Boyce,72,D,184,Right,0,54.0,0.36,53.0,57.0,74.0,75.0,,,,,,
11348,Steve Howard,64,A,191,Right,1,31.0,0.64,44.0,51.0,67.0,86.0,,,,,,
113488,Arzu,66,M,184,Right,0,38.0,0.54,60.0,53.0,71.0,65.0,,,,,,
113521,Moha,64,A,170,Left,0,68.0,0.58,63.0,65.0,59.0,56.0,,,,,,
113524,Nino,71,A,169,Right,1,74.0,0.71,58.0,67.0,52.0,62.0,,,,,,
113555,Emilio Rentería,66,A,175,Right,1,71.0,0.68,49.0,62.0,57.0,60.0,,,,,,
11358,Lee Mansell,60,M,175,Right,0,56.0,0.32,60.0,58.0,66.0,56.0,,,,,,
11381,Matt Gilks,71,GK,185,Right,0,,,,,,,73.0,68.0,66.0,74.0,44.0,72.0
11386,Clive Platt,61,A,193,Right,1,51.0,0.56,32.0,51.0,56.0,78.0,,,,,,
113931,Ortiz,66,A,172,Right,0,65.0,0.5700000000000001,66.0,67.0,55.0,56.0,,,,,,
113942,Sorribas,61,M,179,Right,0,50.0,0.42,55.0,48.0,65.0,54.0,,,,,,
114008,Nacho Rodríguez,64,A,180,Left,1,69.0,0.64,55.0,68.0,44.0,58.0,,,,,,
114038,Javier Baraja,67,D,179,Right,0,58.0,0.61,65.0,59.0,68.0,68.0,,,,,,
114040,Nano,73,D,186,Left,0,53.0,0.43,56.0,51.0,75.0,74.0,,,,,,
114082,Robbie Russell,67,D,180,Right,1,88.0,0.51,60.0,58.0,70.0,63.0,,,,,,
114123,Andriy Voronin,80,A,176,Right,1,74.0,0.81,81.0,79.0,53.0,68.0,,,,,,
114126,Christian Wetklo,72,GK,190,Right,1,,,,,,,74.0,70.0,73.0,73.0,45.0,68.0
11414,Andrew Dawson,68,D,175,Left,0,53.0,0.58,58.0,44.0,70.0,70.0,,,,,,
11415,Nathan Stanton,57,D,175,Right,0,52.0,0.26,31.0,41.0,62.0,68.0,,,,,,
11427,Marcel Maltritz,70,D,186,Right,0,53.0,0.47000000000000003,53.0,43.0,72.0,72.0,,,,,,
11430,Jamie McCombe,64,D,196,Right,1,54.0,0.28,41.0,28.0,71.0,69.0,,,,,,
114356,Marco Wölfli,71,GK,186,Left,1,,,,,,,71.0,67.0,74.0,78.0,64.0,68.0
114555,Luigi Pieroni,66,A,187,Right,0,70.0,0.64,45.0,52.0,51.0,73.0,,,,,,
114604,Juanma,63,GK,182,Left,1,,,,,,,59.0,62.0,56.0,66.0,48.0,68.0
114663,Abraham Paz,73,D,178,Right,1,62.0,0.53,70.0,55.0,73.0,82.0,,,,,,
114734,Iñaki Bea,68,D,185,Right,0,53.0,0.41000000000000003,49.0,43.0,72.0,71.0,,,,,,
11474,Dean Bennett,55,M,183,Right,0,32.0,0.52,57.0,48.0,59.0,61.0,,,,,,
114764,Iraizoz,81,GK,191,Right,1,,,,,,,77.0,86.0,75.0,82.0,57.0,84.0
11488,Mike Edwards,60,D,183,Right,0,49.0,0.28,43.0,30.0,63.0,65.0,,,,,,
11489,Andy Holt,55,D,185,Left,1,41.0,0.48,46.0,36.0,64.0,75.0,,,,,,
11495,Jérémy Hénin,66,D,186,Right,0,32.0,0.25,59.0,43.0,67.0,75.0,,,,,,
11496,Gary Alexander,63,A,180,Right,1,45.0,0.65,39.0,53.0,58.0,72.0,,,,,,
114960,Cristian,60,D,169,Right,1,77.0,0.45,60.0,63.0,54.0,59.0,,,,,,
115519,Bruno Berner,60,D,185,Left,0,49.0,0.5,59.0,58.0,66.0,68.0,,,,,,
115533,Diego Benaglio,78,GK,194,Right,0,,,,,,,81.0,73.0,71.0,80.0,58.0,77.0
115577,Armando,64,D,186,Right,1,51.0,0.35000000000000003,44.0,39.0,71.0,69.0,,,,,,
11574,Peter Murphy,63,D,183,Left,0,52.0,0.32,52.0,48.0,67.0,67.0,,,,,,
11576,Marchena,79,D,183,Right,0,50.0,0.54,71.0,63.0,79.0,71.0,,,,,,
115768,Calatayud,74,GK,191,Right,1,,,,,,,76.0,71.0,64.0,80.0,56.0,74.0
115823,Mario Eggimann,70,D,189,Right,0,39.0,0.4,48.0,43.0,72.0,75.0,,,,,,
115888,Christofer Heimeroth,70,GK,194,Right,0,,,,,,,71.0,70.0,64.0,74.0,44.0,69.0
115909,Rubén Castro,75,A,174,Right,0,81.0,0.71,57.0,76.0,44.0,67.0,,,,,,
115926,Pedro Vega,64,M,168,Left,1,74.0,0.66,64.0,64.0,42.0,54.0,,,,,,
11595,Richie Foran,69,A,185,Left,0,62.0,0.67,65.0,69.0,60.0,67.0,,,,,,
116024,Christian Bermúdez,73,M,160,Right,1,88.0,0.65,69.0,78.0,38.0,52.0,,,,,,
116197,Ricardo Fuller,75,A,191,Right,0,72.0,0.72,56.0,77.0,58.0,74.0,,,,,,
116227,Mathias Kouo-Doumbé,64,D,185,Right,1,64.0,0.35000000000000003,47.0,46.0,71.0,69.0,,,,,,
116308,Rod Fanni,79,D,186,Right,1,82.0,0.53,74.0,70.0,81.0,81.0,,,,,,
116309,Eric Chelle,69,D,179,Left,0,37.0,0.39,60.0,40.0,70.0,80.0,,,,,,
116314,David Martin,63,GK,188,Right,1,,,,,,,67.0,52.0,67.0,73.0,50.0,62.0
116334,Bertrand Laquait,71,GK,185,Right,1,,,,,,,72.0,74.0,69.0,72.0,30.0,72.0
116335,Olivier Sorin,75,GK,189,Right,0,,,,,,,76.0,80.0,74.0,72.0,65.0,78.0
116346,Benjamin Nicaise,66,M,183,Right,0,64.0,0.66,64.0,55.0,70.0,69.0,,,,,,
116368,Youssouf Hadji,79,A,183,Right,1,80.0,0.74,72.0,79.0,59.0,84.0,,,,,,
116391,Fabrice Abriel,73,M,176,Right,1,68.0,0.63,76.0,74.0,69.0,64.0,,,,,,
11645,Paul Morgan,56,D,183,Right,0,52.0,0.18,28.0,29.0,59.0,68.0,,,,,,
116479,François Pantxi Sirieix,64,M,180,Right,0,64.0,0.59,61.0,60.0,67.0,64.0,,,,,,
116491,Nicolas Marin,59,A,171,Right,0,69.0,0.5700000000000001,58.0,62.0,45.0,40.0,,,,,,
116494,Cédric Carrasso,80,GK,187,Right,1,,,,,,,80.0,75.0,80.0,81.0,62.0,80.0
11658,Peter Gain,59,M,175,Left,0,52.0,0.56,58.0,53.0,59.0,58.0,,,,,,
116620,Nikolče Noveski,75,D,190,Left,0,44.0,0.53,58.0,35.0,77.0,67.0,,,,,,
116629,Marco Kurth,62,M,178,Right,0,60.0,0.54,62.0,57.0,62.0,53.0,,,,,,
116655,Pascal Berenguer,71,M,175,Right,1,62.0,0.71,69.0,58.0,71.0,72.0,,,,,,
116677,Cédric Kanté,72,D,181,Left,0,66.0,0.46,61.0,45.0,73.0,74.0,,,,,,
11671,Richard Logan,59,A,185,Right,0,53.0,0.56,44.0,52.0,52.0,65.0,,,,,,
116745,Grégory Malicki,68,GK,188,Left,0,,,,,,,70.0,65.0,65.0,74.0,35.0,67.0
116762,Sébastien Roudet,74,M,180,Left,1,71.0,0.6900000000000001,76.0,75.0,59.0,43.0,,,,,,
116866,Geoffrey Dernis,74,A,171,Left,1,74.0,0.77,75.0,73.0,57.0,52.0,,,,,,
116917,Damien Perquis,61,GK,184,Right,0,,,,,,,59.0,62.0,60.0,61.0,46.0,69.0
116938,Jérémie Janot,76,GK,176,Left,0,,,,,,,77.0,72.0,66.0,78.0,51.0,76.0
116952,Julien Sablé,70,M,181,Right,1,56.0,0.7000000000000001,72.0,67.0,71.0,66.0,,,,,,
11696,Justin Richards,58,A,183,Right,0,62.0,0.59,43.0,50.0,49.0,66.0,,,,,,
11698,Nathan Ellington,66,A,178,Right,0,74.0,0.67,44.0,66.0,55.0,65.0,,,,,,
117022,Oscar Ewolo,71,M,171,Right,0,58.0,0.54,65.0,63.0,64.0,60.0,,,,,,
117062,Olivier Blondel,64,GK,187,Right,1,,,,,,,69.0,63.0,58.0,60.0,51.0,65.0
117063,Nicolas Douchez,79,GK,186,Right,0,,,,,,,80.0,77.0,70.0,82.0,62.0,78.0
117094,Mathieu Béda,65,D,186,Left,0,50.0,0.42,47.0,48.0,70.0,71.0,,,,,,
117096,Laurent Batlles,71,M,174,Right,1,52.0,0.71,71.0,72.0,56.0,63.0,,,,,,
117109,Hervé Bugnet,63,A,174,Right,1,69.0,0.65,48.0,69.0,41.0,62.0,,,,,,
117249,Daniel Göhlert,63,D,186,Right,1,54.0,0.38,45.0,49.0,70.0,62.0,,,,,,
117343,Eric Hassli,70,A,193,Right,1,56.0,0.71,52.0,68.0,62.0,73.0,,,,,,
117385,Ibrahima Sonko,67,D,191,Right,0,65.0,0.36,42.0,45.0,69.0,72.0,,,,,,
117424,Amor Kehiha,61,D,180,Right,0,53.0,0.51,63.0,47.0,62.0,62.0,,,,,,
117438,Nassim Akrour,65,A,181,Right,1,33.0,0.68,52.0,62.0,53.0,82.0,,,,,,
117492,David Ducourtioux,72,D,177,Right,1,57.0,0.55,74.0,62.0,69.0,70.0,,,,,,
117631,Malte Metzelder,63,M,195,Right,1,26.0,0.54,59.0,51.0,72.0,59.0,,,,,,
117655,Gledson,63,D,190,Right,1,31.0,0.48,44.0,40.0,71.0,59.0,,,,,,
1178,Paolo Cannavaro,78,D,185,Right,0,58.0,0.54,67.0,59.0,78.0,83.0,,,,,,
11785,Lee Johnson,66,M,168,Right,0,71.0,0.62,67.0,66.0,61.0,60.0,,,,,,
11787,Adam Lockwood,63,D,183,Right,0,57.0,0.31,44.0,54.0,67.0,66.0,,,,,,
117893,Paulo César,72,A,175,Right,0,78.0,0.65,62.0,73.0,55.0,68.0,,,,,,
1179,Gianluigi Buffon,85,GK,191,Right,1,,,,,,,85.0,86.0,65.0,82.0,54.0,86.0
11791,Sylvain Marchal,68,D,184,Right,0,31.0,0.44,62.0,40.0,69.0,71.0,,,,,,
11797,Anthony Tonkin,55,D,182,Left,0,51.0,0.18,38.0,39.0,61.0,57.0,,,,,,
11800,Chris Weale,64,GK,188,Left,1,,,,,,,65.0,60.0,61.0,70.0,56.0,68.0
118054,Thomas Broich,72,A,182,Right,1,64.0,0.68,73.0,73.0,46.0,60.0,,,,,,
11808,Gianpaolo Bellini,71,D,180,Right,0,67.0,0.53,67.0,60.0,71.0,59.0,,,,,,
11814,Bernt Evens,65,D,192,Left,0,55.0,0.48,60.0,44.0,71.0,55.0,,,,,,
11824,Andy Warrington,60,GK,191,Right,0,,,,,,,62.0,61.0,54.0,60.0,52.0,59.0
11834,Mark Arber,59,D,185,Left,0,52.0,0.41000000000000003,45.0,36.0,64.0,70.0,,,,,,
118359,Lee Miller,64,A,188,Right,1,67.0,0.65,55.0,65.0,59.0,77.0,,,,,,
11841,Mark Gower,67,M,180,Right,0,53.0,0.61,69.0,63.0,64.0,56.0,,,,,,
118646,Ian Henderson,64,A,179,Right,0,71.0,0.6,55.0,61.0,43.0,56.0,,,,,,
118662,Paul Hayes,65,A,183,Right,0,63.0,0.64,60.0,62.0,59.0,61.0,,,,,,
118794,Andy Lonergan,71,GK,192,Left,0,,,,,,,73.0,69.0,68.0,75.0,50.0,67.0
119152,Kolo Touré,83,D,183,Right,1,75.0,0.63,59.0,55.0,82.0,82.0,,,,,,
11918,Kevin Davies,77,A,183,Right,1,55.0,0.73,59.0,72.0,70.0,89.0,,,,,,
119233,Tyrone Mears,73,D,180,Right,1,76.0,0.6,72.0,71.0,72.0,69.0,,,,,,
119275,Robert Earnshaw,73,A,173,Right,1,91.0,0.67,54.0,71.0,51.0,63.0,,,,,,
119363,Stephen Purches,59,D,180,Left,0,62.0,0.3,37.0,45.0,60.0,57.0,,,,,,
11941,Stefan Wessels,67,GK,190,Right,0,,,,,,,72.0,64.0,53.0,71.0,52.0,64.0
119422,Leon Johnson,61,D,183,Left,0,72.0,0.2,31.0,24.0,69.0,63.0,,,,,,
11944,Habib Beye,68,D,182,Right,0,55.0,0.43,66.0,61.0,73.0,74.0,,,,,,
119689,Jermaine Easter,63,A,175,Right,1,75.0,0.6,51.0,62.0,49.0,62.0,,,,,,
119711,Chris Greenacre,62,A,180,Right,0,63.0,0.6,42.0,56.0,52.0,69.0,,,,,,
119723,Lee Williamson,64,M,178,Right,1,78.0,0.5700000000000001,66.0,66.0,68.0,70.0,,,,,,
1198,Filippo Inzaghi,76,A,181,Right,0,51.0,0.6900000000000001,42.0,54.0,35.0,69.0,,,,,,
11983,Brad Friedel,81,GK,188,Right,1,,,,,,,77.0,83.0,80.0,82.0,45.0,84.0
119834,Richie Wellens,68,M,175,Right,0,53.0,0.63,69.0,69.0,66.0,57.0,,,,,,
119839,Danny Coid,59,D,180,Right,0,65.0,0.5,61.0,53.0,59.0,65.0,,,,,,
119852,Matthew Blinkhorn,57,A,183,Right,0,62.0,0.54,32.0,55.0,40.0,64.0,,,,,,
11998,Thomas Kleine,69,D,191,Right,0,49.0,0.44,50.0,35.0,73.0,77.0,,,,,,
120018,Dean Hammond,66,M,183,Right,0,65.0,0.58,62.0,63.0,67.0,63.0,,,,,,
120054,Simon Lappin,66,M,180,Left,0,53.0,0.5700000000000001,69.0,67.0,58.0,58.0,,,,,,
120060,Rémi Mareval,66,D,182,Left,0,76.0,0.61,70.0,62.0,67.0,70.0,,,,,,
120061,Hugh Murray,61,M,178,Right,1,72.0,0.45,66.0,66.0,62.0,69.0,,,,,,
12011,Cristiano Lupatelli,69,GK,189,Left,0,,,,,,,68.0,69.0,62.0,71.0,33.0,70.0
120202,Paulo Ferreira,74,D,183,Right,0,60.0,0.39,71.0,65.0,74.0,74.0,,,,,,
120238,Francesco Lodi,71,M,183,Left,1,52.0,0.73,77.0,73.0,57.0,52.0,,,,,,
120270,Simone Tiribocchi,73,A,178,Right,1,70.0,0.73,54.0,63.0,60.0,73.0,,,,,,
120274,Antonio Di Natale,86,A,170,Right,1,86.0,0.85,81.0,87.0,53.0,60.0,,,,,,
120297,Keith Southern,68,M,178,Right,0,61.0,0.65,72.0,66.0,71.0,70.0,,,,,,
120304,Jean Makoun,78,M,173,Right,0,76.0,0.6,73.0,73.0,73.0,82.0,,,,,,
120305,Benjamin Gavanon,67,M,180,Right,0,58.0,0.5700000000000001,69.0,58.0,68.0,62.0,,,,,,
120306,Laurent Pionnier,68,GK,184,Right,0,,,,,,,65.0,70.0,62.0,74.0,44.0,76.0
120309,Copa,72,GK,180,Right,1,,,,,,,76.0,68.0,53.0,83.0,64.0,61.0
120312,Michael Dawson,80,D,188,Right,1,67.0,0.31,51.0,30.0,82.0,85.0,,,,,,
120313,Craig Westcarr,62,A,180,Right,1,88.0,0.58,48.0,63.0,45.0,70.0,,,,,,
120339,Martin Bergvold,70,M,184,Left,0,71.0,0.5700000000000001,70.0,64.0,63.0,64.0,,,,,,
120415,Scott Shearer,59,GK,191,Right,0,,,,,,,64.0,61.0,57.0,60.0,37.0,54.0
120533,Pepe,85,D,188,Right,1,75.0,0.48,62.0,60.0,84.0,83.0,,,,,,
12070,Christoph Dabrowski,73,M,195,Right,1,58.0,0.62,67.0,54.0,79.0,74.0,,,,,,
120718,Fabio Coltorti,68,GK,197,Right,0,,,,,,,71.0,69.0,71.0,72.0,62.0,65.0
1210,Massimo Donati,70,M,186,Right,0,63.0,0.64,70.0,60.0,71.0,68.0,,,,,,
121122,Simon Rolfes,82,M,191,Left,0,64.0,0.65,78.0,69.0,79.0,74.0,,,,,,
121134,Alexander Walke,69,GK,189,Right,0,,,,,,,70.0,66.0,64.0,73.0,56.0,66.0
121170,Alexander Meier,73,M,196,Right,1,60.0,0.74,73.0,70.0,69.0,65.0,,,,,,
121185,Christian Schulz,75,D,185,Left,0,62.0,0.52,72.0,63.0,76.0,76.0,,,,,,
121193,Nelson Haedo Valdez,76,A,178,Right,0,79.0,0.72,60.0,72.0,66.0,84.0,,,,,,
12139,Ben Futcher,58,D,200,Left,1,47.0,0.31,42.0,38.0,65.0,59.0,,,,,,
12156,Jamie Day,54,M,176,Left,0,62.0,0.45,50.0,54.0,56.0,56.0,,,,,,
121568,Mikkel Thygesen,71,M,184,Right,1,74.0,0.71,69.0,69.0,64.0,67.0,,,,,,
121591,Brandão,73,A,189,Left,1,63.0,0.73,60.0,58.0,64.0,72.0,,,,,,
121622,Anatoliy Tymoshchuk,80,M,181,Right,0,61.0,0.65,74.0,62.0,79.0,77.0,,,,,,
12164,Phil Smith,58,GK,185,Right,0,,,,,,,65.0,52.0,63.0,61.0,23.0,58.0
12167,Toifilou Maoulida,68,A,184,Right,0,73.0,0.64,63.0,69.0,48.0,71.0,,,,,,
1219,Christian Abbiati,83,GK,191,Right,1,,,,,,,84.0,82.0,67.0,87.0,50.0,81.0
121901,Ilčo Naumoski,62,A,191,Right,0,63.0,0.6,47.0,62.0,58.0,66.0,,,,,,
121922,Daniel Wolf,59,M,184,Left,0,69.0,0.52,58.0,60.0,56.0,65.0,,,,,,
121933,René Adler,84,GK,190,Right,1,,,,,,,88.0,82.0,65.0,86.0,52.0,82.0
121937,Michael Rensing,77,GK,190,Right,0,,,,,,,80.0,70.0,68.0,85.0,63.0,73.0
121939,Philipp Lahm,87,D,170,Right,1,83.0,0.59,82.0,82.0,77.0,67.0,,,,,,
121940,Christian Lell,70,D,183,Right,1,81.0,0.4,65.0,59.0,72.0,69.0,,,,,,
121944,Bastian Schweinsteiger,87,M,183,Right,1,63.0,0.8300000000000001,86.0,82.0,78.0,68.0,,,,,,
121945,Piotr Trochowski,79,M,169,Right,1,80.0,0.81,77.0,83.0,47.0,62.0,,,,,,
121971,Daniel Ziebig,65,D,183,Left,0,72.0,0.55,62.0,62.0,66.0,64.0,,,,,,
121988,Lukas Kruse,62,GK,185,Right,0,,,,,,,68.0,59.0,56.0,64.0,59.0,57.0
122040,Mahir Sağlık,69,A,178,Left,0,75.0,0.63,46.0,71.0,49.0,65.0,,,,,,
122048,Oliver Kirch,68,M,183,Right,0,68.0,0.55,69.0,66.0,63.0,61.0,,,,,,
122052,Jörg Hahnel,64,GK,186,Right,1,,,,,,,62.0,63.0,60.0,70.0,50.0,61.0
122066,Ronny König,63,A,190,Left,1,51.0,0.64,47.0,51.0,58.0,71.0,,,,,,
122118,Marjan Petkovic,66,GK,186,Right,0,,,,,,,68.0,66.0,66.0,67.0,54.0,62.0
